component_id,driver_count,customer_count,pair_count,high_risk_pair_count,average_pair_score,maximum_pair_score,rare_shared_entity_count,weighted_internal_edge_sum,component_density,network_risk_score,high_risk_pair_ratio,component_risk_tier
ride_component_1339,1,1,1,0,18.89,18.89,0,0,0.0,2.65,0.0,LOW_PRIORITY
ride_component_1378,1,1,1,0,18.87,18.87,0,0,0.0,2.65,0.0,LOW_PRIORITY
ride_component_932,1,1,1,0,18.53,18.53,0,0,0.0,2.65,0.0,LOW_PRIORITY
ride_component_1012,1,1,1,0,18.33,18.33,0,0,0.0,2.64,0.0,LOW_PRIORITY
ride_component_1038,1,1,1,0,18.38,18.38,0,0,0.0,2.64,0.0,LOW_PRIORITY
ride_component_1225,1,1,1,0,18.59,18.59,0,0,0.0,2.64,0.0,LOW_PRIORITY
ride_component_1044,1,1,1,0,18.18,18.18,0,0,0.0,2.63,0.0,LOW_PRIORITY
ride_component_1177,1,1,1,0,18.28,18.28,0,0,0.0,2.63,0.0,LOW_PRIORITY
ride_component_1198,1,1,1,0,18.32,18.32,0,0,0.0,2.63,0.0,LOW_PRIORITY
ride_component_801,1,1,1,0,17.56,17.56,0,0,0.0,2.63,0.0,LOW_PRIORITY
ride_component_821,1,1,1,0,17.73,17.73,0,0,0.0,2.63,0.0,LOW_PRIORITY
ride_component_883,1,1,1,0,18.02,18.02,0,0,0.0,2.63,0.0,LOW_PRIORITY
ride_component_1117,1,1,1,0,17.93,17.93,0,0,0.0,2.62,0.0,LOW_PRIORITY
ride_component_851,1,1,1,0,17.5,17.5,0,0,0.0,2.62,0.0,LOW_PRIORITY
ride_component_879,1,1,1,0,17.62,17.62,0,0,0.0,2.62,0.0,LOW_PRIORITY
ride_component_973,1,1,1,0,17.95,17.95,0,0,0.0,2.62,0.0,LOW_PRIORITY
ride_component_1107,1,1,1,0,17.61,17.61,0,0,0.0,2.61,0.0,LOW_PRIORITY
ride_component_1269,1,1,1,0,17.81,17.81,0,0,0.0,2.61,0.0,LOW_PRIORITY
ride_component_1410,1,1,1,0,17.85,17.85,0,0,0.0,2.61,0.0,LOW_PRIORITY
ride_component_873,1,1,1,0,17.31,17.31,0,0,0.0,2.61,0.0,LOW_PRIORITY
ride_component_885,1,1,1,0,17.49,17.49,0,0,0.0,2.61,0.0,LOW_PRIORITY
ride_component_1092,1,1,1,0,17.38,17.38,0,0,0.0,2.6,0.0,LOW_PRIORITY
ride_component_1249,1,1,1,0,17.44,17.44,0,0,0.0,2.6,0.0,LOW_PRIORITY
ride_component_1277,1,1,1,0,17.42,17.42,0,0,0.0,2.6,0.0,LOW_PRIORITY
ride_component_693,1,1,1,0,16.29,16.29,0,0,0.0,2.6,0.0,LOW_PRIORITY
ride_component_893,1,1,1,0,17.02,17.02,0,0,0.0,2.6,0.0,LOW_PRIORITY
ride_component_1024,1,1,1,0,17.09,17.09,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1042,1,1,1,0,17.07,17.07,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1061,1,1,1,0,17.03,17.03,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1233,1,1,1,0,17.18,17.18,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1481,1,1,1,0,17.31,17.31,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1512,1,1,1,0,17.27,17.27,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1515,1,1,1,0,17.24,17.24,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1522,1,1,1,0,17.24,17.24,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1523,1,1,1,0,17.24,17.24,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_950,1,1,1,0,16.92,16.92,0,0,0.0,2.59,0.0,LOW_PRIORITY
ride_component_1020,1,1,1,0,16.76,16.76,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1077,1,1,1,0,16.99,16.99,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1088,1,1,1,0,16.97,16.97,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1100,1,1,1,0,16.94,16.94,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1108,1,1,1,0,16.93,16.93,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1173,1,1,1,0,16.85,16.85,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1183,1,1,1,0,16.83,16.83,0,0,0.0,2.58,0.0,LOW_PRIORITY
ride_component_1004,1,1,1,0,16.59,16.59,0,0,0.0,2.57,0.0,LOW_PRIORITY
ride_component_1165,1,1,1,0,16.41,16.41,0,0,0.0,2.56,0.0,LOW_PRIORITY
ride_component_1308,1,1,1,0,16.38,16.38,0,0,0.0,2.56,0.0,LOW_PRIORITY
ride_component_719,1,1,1,0,15.39,15.39,0,0,0.0,2.56,0.0,LOW_PRIORITY
ride_component_453,1,1,1,0,13.26,13.26,0,0,0.0,2.55,0.0,LOW_PRIORITY
ride_component_1222,1,1,1,0,15.83,15.83,0,0,0.0,2.54,0.0,LOW_PRIORITY
ride_component_617,1,1,1,0,14.19,14.19,0,0,0.0,2.54,0.0,LOW_PRIORITY
ride_component_1141,1,1,1,0,14.92,14.92,0,0,0.0,2.51,0.0,LOW_PRIORITY
ride_component_1199,1,1,1,0,14.85,14.85,0,0,0.0,2.51,0.0,LOW_PRIORITY
ride_component_1495,1,1,1,0,13.51,13.51,0,0,0.0,2.45,0.0,LOW_PRIORITY
ride_component_695,1,1,1,0,11.92,11.92,0,0,0.0,2.44,0.0,LOW_PRIORITY
ride_component_841,1,1,1,0,12.42,12.42,0,0,0.0,2.44,0.0,LOW_PRIORITY
ride_component_733,1,1,1,0,11.75,11.75,0,0,0.0,2.43,0.0,LOW_PRIORITY
ride_component_1237,1,1,1,0,12.24,12.24,0,0,0.0,2.41,0.0,LOW_PRIORITY
ride_component_730,1,1,1,0,11.12,11.12,0,0,0.0,2.41,0.0,LOW_PRIORITY
ride_component_1015,1,1,1,0,11.2,11.2,0,0,0.0,2.38,0.0,LOW_PRIORITY
ride_component_1205,1,1,1,0,11.36,11.36,0,0,0.0,2.38,0.0,LOW_PRIORITY
ride_component_1465,1,1,1,0,10.97,10.97,0,0,0.0,2.36,0.0,LOW_PRIORITY
ride_component_791,1,1,1,0,9.97,9.97,0,0,0.0,2.36,0.0,LOW_PRIORITY
ride_component_920,1,1,1,0,10.61,10.61,0,0,0.0,2.36,0.0,LOW_PRIORITY
ride_component_1123,1,1,1,0,10.52,10.52,0,0,0.0,2.35,0.0,LOW_PRIORITY
ride_component_1359,1,1,1,0,10.46,10.46,0,0,0.0,2.35,0.0,LOW_PRIORITY
ride_component_1365,1,1,1,0,10.43,10.43,0,0,0.0,2.35,0.0,LOW_PRIORITY
ride_component_1140,1,1,1,0,10.12,10.12,0,0,0.0,2.34,0.0,LOW_PRIORITY
ride_component_1180,1,1,1,0,10.27,10.27,0,0,0.0,2.34,0.0,LOW_PRIORITY
ride_component_1155,1,1,1,0,10.04,10.04,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1166,1,1,1,0,9.86,9.86,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1202,1,1,1,0,9.86,9.86,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1301,1,1,1,0,9.9,9.9,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1377,1,1,1,0,10.0,10.0,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1388,1,1,1,0,9.95,9.95,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1467,1,1,1,0,10.13,10.13,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1480,1,1,1,0,9.95,9.95,0,0,0.0,2.33,0.0,LOW_PRIORITY
ride_component_1099,1,1,1,0,9.58,9.58,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_1280,1,1,1,0,9.71,9.71,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_1294,1,1,1,0,9.71,9.71,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_1327,1,1,1,0,9.76,9.76,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_1350,1,1,1,0,9.58,9.58,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_1405,1,1,1,0,9.72,9.72,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_766,1,1,1,0,8.7,8.7,0,0,0.0,2.32,0.0,LOW_PRIORITY
ride_component_1006,1,1,1,0,9.34,9.34,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1063,1,1,1,0,9.18,9.18,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1150,1,1,1,0,9.38,9.38,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1170,1,1,1,0,9.35,9.35,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1232,1,1,1,0,9.45,9.45,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1234,1,1,1,0,9.47,9.47,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1287,1,1,1,0,9.52,9.52,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1299,1,1,1,0,9.4,9.4,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1329,1,1,1,0,9.38,9.38,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1396,1,1,1,0,9.34,9.34,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1422,1,1,1,0,9.33,9.33,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_779,1,1,1,0,8.54,8.54,0,0,0.0,2.31,0.0,LOW_PRIORITY
ride_component_1055,1,1,1,0,9.03,9.03,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_1191,1,1,1,0,8.99,8.99,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_1207,1,1,1,0,8.97,8.97,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_1212,1,1,1,0,9.17,9.17,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_1340,1,1,1,0,9.16,9.16,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_1398,1,1,1,0,9.04,9.04,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_963,1,1,1,0,8.88,8.88,0,0,0.0,2.3,0.0,LOW_PRIORITY
ride_component_1066,1,1,1,0,8.78,8.78,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1090,1,1,1,0,8.66,8.66,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1110,1,1,1,0,8.76,8.76,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1133,1,1,1,0,8.73,8.73,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1142,1,1,1,0,8.91,8.91,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1275,1,1,1,0,8.91,8.91,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1303,1,1,1,0,8.89,8.89,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1436,1,1,1,0,9.03,9.03,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_833,1,1,1,0,8.12,8.12,0,0,0.0,2.29,0.0,LOW_PRIORITY
ride_component_1065,1,1,1,0,8.48,8.48,0,0,0.0,2.28,0.0,LOW_PRIORITY
ride_component_1215,1,1,1,0,8.63,8.63,0,0,0.0,2.28,0.0,LOW_PRIORITY
ride_component_1324,1,1,1,0,8.48,8.48,0,0,0.0,2.28,0.0,LOW_PRIORITY
ride_component_1417,1,1,1,0,8.52,8.52,0,0,0.0,2.28,0.0,LOW_PRIORITY
ride_component_1116,1,1,1,0,8.08,8.08,0,0,0.0,2.27,0.0,LOW_PRIORITY
ride_component_1395,1,1,1,0,8.3,8.3,0,0,0.0,2.27,0.0,LOW_PRIORITY
ride_component_1506,1,1,1,0,8.25,8.25,0,0,0.0,2.27,0.0,LOW_PRIORITY
ride_component_1192,1,1,1,0,7.99,7.99,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_1218,1,1,1,0,7.95,7.95,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_1229,1,1,1,0,7.94,7.94,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_1235,1,1,1,0,7.93,7.93,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_1262,1,1,1,0,7.92,7.92,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_1364,1,1,1,0,8.08,8.08,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_979,1,1,1,0,7.67,7.67,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_983,1,1,1,0,7.67,7.67,0,0,0.0,2.26,0.0,LOW_PRIORITY
ride_component_1056,1,1,1,0,7.51,7.51,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1309,1,1,1,0,7.88,7.88,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1311,1,1,1,0,7.88,7.88,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1353,1,1,1,0,7.85,7.85,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1362,1,1,1,0,7.85,7.85,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1370,1,1,1,0,7.84,7.84,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1427,1,1,1,0,7.82,7.82,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1466,1,1,1,0,7.8,7.8,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1478,1,1,1,0,7.79,7.79,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1505,1,1,1,0,7.75,7.75,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1519,1,1,1,0,7.72,7.72,0,0,0.0,2.25,0.0,LOW_PRIORITY
ride_component_1048,1,1,1,0,7.2,7.2,0,0,0.0,2.24,0.0,LOW_PRIORITY
ride_component_1057,1,1,1,0,7.18,7.18,0,0,0.0,2.24,0.0,LOW_PRIORITY
ride_component_1089,1,1,1,0,7.45,7.45,0,0,0.0,2.24,0.0,LOW_PRIORITY
ride_component_1091,1,1,1,0,7.45,7.45,0,0,0.0,2.24,0.0,LOW_PRIORITY
ride_component_982,1,1,1,0,7.33,7.33,0,0,0.0,2.24,0.0,LOW_PRIORITY
ride_component_1216,1,1,1,0,7.27,7.27,0,0,0.0,2.23,0.0,LOW_PRIORITY
ride_component_1289,1,1,1,0,7.21,7.21,0,0,0.0,2.23,0.0,LOW_PRIORITY
ride_component_1379,1,1,1,0,7.16,7.16,0,0,0.0,2.23,0.0,LOW_PRIORITY
ride_component_1005,1,1,1,0,16.94,16.94,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1008,1,1,1,0,7.83,7.83,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1009,1,1,1,0,21.33,21.33,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1016,1,1,1,0,8.61,8.61,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1018,1,1,1,0,16.6,16.6,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1019,1,1,1,0,32.34,32.34,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1021,1,1,1,0,7.13,7.13,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1026,1,1,1,0,8.47,8.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1031,1,1,1,0,7.12,7.12,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1033,1,1,1,0,18.57,18.57,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1036,1,1,1,0,41.76,41.76,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1037,1,1,1,0,27.47,27.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1043,1,1,1,0,10.34,10.34,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1053,1,1,1,0,7.75,7.75,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1058,1,1,1,0,16.51,16.51,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1059,1,1,1,0,15.77,15.77,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1070,1,1,1,0,8.39,8.39,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1074,1,1,1,0,16.47,16.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1075,1,1,1,0,8.52,8.52,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1080,1,1,1,0,16.13,16.13,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1082,1,1,1,0,17.14,17.14,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1086,1,1,1,0,18.05,18.05,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1087,1,1,1,0,8.0,8.0,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1094,1,1,1,0,10.29,10.29,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1095,1,1,1,0,8.34,8.34,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1096,1,1,1,0,7.99,7.99,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1101,1,1,1,0,18.9,18.9,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1102,1,1,1,0,10.04,10.04,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1103,1,1,1,0,17.1,17.1,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1105,1,1,1,0,18.52,18.52,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1106,1,1,1,0,19.16,19.16,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1111,1,1,1,0,16.4,16.4,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1114,1,1,1,0,8.83,8.83,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1118,1,1,1,0,8.29,8.29,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1120,1,1,1,0,6.94,6.94,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1122,1,1,1,0,18.56,18.56,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1126,1,1,1,0,17.05,17.05,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1129,1,1,1,0,17.37,17.37,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1136,1,1,1,0,17.8,17.8,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1143,1,1,1,0,9.09,9.09,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1144,1,1,1,0,17.04,17.04,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1146,1,1,1,0,9.09,9.09,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1152,1,1,1,0,41.04,41.04,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1156,1,1,1,0,21.53,21.53,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1157,1,1,1,0,18.53,18.53,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1158,1,1,1,0,7.58,7.58,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1159,1,1,1,0,11.48,11.48,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1161,1,1,1,0,7.58,7.58,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1162,1,1,1,0,8.4,8.4,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1171,1,1,1,0,19.19,19.19,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1174,1,1,1,0,9.05,9.05,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1175,1,1,1,0,18.8,18.8,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1176,1,1,1,0,9.58,9.58,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1178,1,1,1,0,7.56,7.56,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1187,1,1,1,0,8.29,8.29,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1189,1,1,1,0,7.54,7.54,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1190,1,1,1,0,7.91,7.91,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1193,1,1,1,0,7.53,7.53,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1194,1,1,1,0,9.56,9.56,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1196,1,1,1,0,19.77,19.77,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1197,1,1,1,0,18.97,18.97,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1200,1,1,1,0,9.02,9.02,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1213,1,1,1,0,8.36,8.36,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1214,1,1,1,0,9.68,9.68,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1217,1,1,1,0,20.47,20.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1219,1,1,1,0,7.5,7.5,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1220,1,1,1,0,32.4,32.4,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1221,1,1,1,0,8.25,8.25,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1224,1,1,1,0,19.11,19.11,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1236,1,1,1,0,9.48,9.48,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1240,1,1,1,0,13.26,13.26,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1242,1,1,1,0,39.43,39.43,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1243,1,1,1,0,7.48,7.48,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1244,1,1,1,0,9.5,9.5,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1245,1,1,1,0,8.98,8.98,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1250,1,1,1,0,7.47,7.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1252,1,1,1,0,7.47,7.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1254,1,1,1,0,8.22,8.22,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1255,1,1,1,0,9.47,9.47,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1256,1,1,1,0,19.94,19.94,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1257,1,1,1,0,19.17,19.17,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1259,1,1,1,0,17.92,17.92,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1261,1,1,1,0,16.91,16.91,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1267,1,1,1,0,8.96,8.96,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1268,1,1,1,0,7.46,7.46,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1270,1,1,1,0,7.46,7.46,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1271,1,1,1,0,18.11,18.11,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1273,1,1,1,0,7.96,7.96,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1274,1,1,1,0,9.79,9.79,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1276,1,1,1,0,10.48,10.48,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1279,1,1,1,0,18.19,18.19,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1281,1,1,1,0,8.45,8.45,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1282,1,1,1,0,8.74,8.74,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1285,1,1,1,0,16.9,16.9,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1286,1,1,1,0,7.45,7.45,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1288,1,1,1,0,9.44,9.44,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1292,1,1,1,0,10.07,10.07,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1293,1,1,1,0,17.89,17.89,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1296,1,1,1,0,18.69,18.69,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1298,1,1,1,0,18.6,18.6,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1304,1,1,1,0,16.89,16.89,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1305,1,1,1,0,10.06,10.06,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1306,1,1,1,0,9.83,9.83,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1307,1,1,1,0,6.42,6.42,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1312,1,1,1,0,9.27,9.27,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1313,1,1,1,0,8.93,8.93,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1314,1,1,1,0,10.1,10.1,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1315,1,1,1,0,14.25,14.25,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1316,1,1,1,0,8.92,8.92,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1317,1,1,1,0,27.13,27.13,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1318,1,1,1,0,8.18,8.18,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1319,1,1,1,0,9.73,9.73,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1320,1,1,1,0,10.95,10.95,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1321,1,1,1,0,16.88,16.88,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1322,1,1,1,0,9.42,9.42,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1323,1,1,1,0,9.67,9.67,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1328,1,1,1,0,8.92,8.92,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1333,1,1,1,0,8.91,8.91,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1334,1,1,1,0,8.41,8.41,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1335,1,1,1,0,7.41,7.41,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1336,1,1,1,0,9.56,9.56,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1337,1,1,1,0,19.11,19.11,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1341,1,1,1,0,18.53,18.53,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1342,1,1,1,0,17.61,17.61,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1344,1,1,1,0,8.9,8.9,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1345,1,1,1,0,9.97,9.97,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1346,1,1,1,0,17.78,17.78,0,0,0.0,0.0,0.0,LOW_PRIORITY
ride_component_1349,1,1,1,0,29.9,29.9,0,0,0.0,0.0,0.0,LOW_PRIORITY
